id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25867942,Huge Apartment In The Heart Of Athens,138519250,Rene,,ΚΥΨΕΛΗ,37.9962567663578,23.737640418955753,Entire home/apt,65,1,5,2018-07-14,5,1,327
25871897,Luxury Spacious Piano Apt. near Acropolis & Metro,29594797,Xenia,,ΠΕΤΡΑΛΩΝΑ,37.96892606899626,23.709930769231455,Entire home/apt,35,1,2,2018-06-17,1.76,1,333
25878860,HOUSE 5' FROM ST PANORMOU(DIRECT ST FROM AIRPORT),179090125,Ιωαννης,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98803557881316,23.764929281337004,Entire home/apt,18,1,13,2018-07-08,13,2,166
25879609,Casa di Atene,193893687,Babis,,ΘΗΣΕΙΟ,37.974531093476344,23.71741878305646,Entire home/apt,39,1,11,2018-07-12,11,1,313
25880665,"Artistic, cozy apartment in the centre!",2880260,Artemis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98637526286193,23.735553105366396,Entire home/apt,22,1,0,,,1,79
25880834,Michalis Flat,19430687,Michael,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00455199310493,23.733050176464197,Entire home/apt,35,1,0,,,1,318
25883325,Beautiful fully refurbished studio apartment,141829663,Yiannis,,ΓΟΥΒΑ,37.960954612368646,23.739418013109315,Private room,30,3,0,,,1,179
25883922,Shared room with garden near Acropolis and beach,189854300,Akis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95633578806214,23.728913535499178,Shared room,16,1,0,,,5,365
25886588,Cozy studio in Exarchia with amazing terrace &view,5889502,Manos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9865996573251,23.740489321824562,Entire home/apt,50,2,0,,,1,363
25889561,Olivia Chill,194535758,Dimitris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.993264982218484,23.729515257354546,Entire home/apt,53,1,3,2018-06-21,2.50,1,257
25891178,Metropolis 1 Brand New House @ Syntagma Sq. -Plaka,184440550,Sofia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97530478897506,23.729357764586567,Entire home/apt,70,1,5,2018-07-13,5,3,329
25898338,Veikou Akropolis beautiful home No 1,65481093,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96405153052114,23.721714680675937,Entire home/apt,100,1,2,2018-06-26,2,3,363
25898690,Best of  Koukaki Cute and cozy studio,194624252,Nikiforos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96384759262507,23.723509407749155,Entire home/apt,50,2,2,2018-07-10,2,1,180
25898716,"Perfect city center apartment in Pagrati, Athens",69236846,Angie,,ΠΑΓΚΡΑΤΙ,37.9707044143937,23.7436896055882,Entire home/apt,40,2,6,2018-07-14,6,1,299
25900115,Veikou Akropolis Beautiful Home No 2,65481093,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96486732226752,23.72212194310318,Entire home/apt,80,1,0,,,3,363
25900673,Veikou Akropolis Beautiful Homes No3.,65481093,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96297654386859,23.722222714296617,Entire home/apt,60,1,1,2018-06-23,1,3,178
25901255,Διαμερισμα στα Ανω Πατησια,146928396,Yannis,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02308231600267,23.739872950169595,Entire home/apt,30,7,0,,,1,90
25901928,Sweet Penthouse near to the center of Athens,80174753,Dimitris,,ΙΛΙΣΙΑ,37.968668326668755,23.759707966153524,Entire home/apt,30,2,2,2018-07-10,2,1,228
25902617,Comfortable bedroom in Athens center,88329446,James,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98553459596732,23.734843421065655,Private room,20,1,1,2018-07-10,1,3,295
25902890,Διαμέρισμα στα Πατήσια,101933162,(Email hidden by Airbnb),,ΠΑΤΗΣΙΑ,38.013755533772496,23.732411135382016,Entire home/apt,40,1,0,,,2,179
25904087,KOYKAKI ATHENS CENTER,7662550,Georges,,ΑΚΡΟΠΟΛΗ,37.964847371779825,23.721379113007913,Entire home/apt,150,2,0,,,1,365
25904368,Retro style bedroom,23420304,Stavrianna,,ΝΕΑ ΚΥΨΕΛΗ,37.99982904285877,23.743166104231577,Private room,21,2,2,2018-07-04,2,1,47
25904829,Modern apartment close to Syntagma Square,97392374,Code Athena,,ΠΑΓΚΡΑΤΙ,37.972519820329246,23.746036648604427,Entire home/apt,60,2,1,2018-06-26,1,2,266
25905089,"7 Minutes from Acropolis, Renovated June 18!",54401563,Andrew,,ΝΕΟΣ ΚΟΣΜΟΣ,37.965994797163155,23.731331248217074,Entire home/apt,30,1,3,2018-07-15,3,1,237
25906000,Athens spacious flat 5 minutes from Acropolis,194684833,Kostantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96558175281076,23.725898756416395,Private room,25,1,1,2018-07-05,1,2,365
25906945,Two-storey luxury Apartment,16936240,Gregory,,ΚΟΛΩΝΟΣ,37.988270423481296,23.715301117074734,Entire home/apt,50,5,0,,,2,36
25908454,Olivia Garden,194706350,Afroditi,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.993565807423906,23.728802859324635,Entire home/apt,38,1,1,2018-06-16,1,1,343
25908956,New Design Mets Apartment,6691549,Rotem,,ΣΤΑΔΙΟ,37.964491262000706,23.74297701326878,Entire home/apt,55,2,1,2018-06-21,1,2,160
25909263,Casa de Marcos,106433267,Marcos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.986018025428024,23.725051958709518,Private room,20,3,0,,,1,100
25910781,Discover Athens from the photographer’s apartment,121652879,Panayiotis,,ΣΤΑΔΙΟ,37.967882841415836,23.7425319692883,Entire home/apt,30,2,3,2018-07-01,3,1,68
25910859,55m New Easy and Convenient Flat Centrally Located,24502661,Dimitris,,ΠΑΓΚΡΑΤΙ,37.97077634618504,23.743670977514096,Entire home/apt,60,2,0,,,2,357
25911519,Argyro's house 1000 meters from Acropolis,194730667,Argyro,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96249386697685,23.723642878572516,Entire home/apt,35,2,2,2018-07-05,2,1,143
25911777,Corner of fresh air,194720920,Andreas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98717944158879,23.74919949786526,Entire home/apt,30,2,1,2018-06-28,1,1,55
25914181,"New, Luxurious & Stylish apartment in Kolonaki",61916991,Velissarios,,ΛΥΚΑΒΗΤΤΟΣ,37.982586394335385,23.75126611348027,Entire home/apt,70,3,3,2018-06-28,2.81,1,346
25914555,Omotrives Apartment,194758003,Dimitris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.990178154332185,23.753053450716337,Private room,25,1,0,,,1,365
25915698,Metropolis 2 Brand New House @ Syntagma Sq. -Plaka,184440550,Sofia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97537988301374,23.73268841693392,Entire home/apt,70,1,6,2018-07-10,6,3,338
25924218,Just Home - 2 Bedrooms 2 min from metro Attiki,194635507,George,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99681541674186,23.722389093559595,Entire home/apt,35,3,2,2018-07-04,2,1,167
25924933,Panormou Central Apartment,122791666,Crucial,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99345623283972,23.763962293713657,Entire home/apt,80,2,0,,,28,357
25925240,"Athens Centre, 2room Penthouse, Roofgarden!",137978448,Κατερίνα / Catherine,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98904286392885,23.734869743360903,Entire home/apt,40,2,0,,,1,48
25925579,"Central, newly renovated flat with A/C",194875632,Vangelis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985672482444386,23.73940007558877,Entire home/apt,38,3,0,,,1,290
25926090,"Athens Heartbeat❤Acropolis view, metro, tram, bus",113548208,Mary,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96372165977718,23.72768274141301,Entire home/apt,100,2,2,2018-07-06,2,22,348
25926998,"Stay in alternative Athens, enjoy being central",25856120,Ariadne & Lydia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98968763261984,23.734652257650286,Entire home/apt,50,2,0,,,1,9
25927553,Green dream in the mist of urban kolonaki,82234136,Marianthi,,ΛΥΚΑΒΗΤΤΟΣ,37.98051478927371,23.74158134253442,Entire home/apt,60,1,2,2018-07-12,2,1,90
25929809,Apartment for renting,47650060,Reza,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974779854298475,23.72871972788952,Entire home/apt,49,1,0,,,1,34
25929998,Designer loft in the heart of Athens,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97852990709316,23.727251572317467,Entire home/apt,58,2,0,,,58,335
25931964,Pokoje u Wioletty/Rooms at Wioletta,194913059,Wioletta,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990422135021156,23.726816732369002,Private room,22,1,1,2018-06-19,1,2,89
25932255,Yogi's apartment in Athens,144814182,Dropebnb,,ΠΑΓΚΡΑΤΙ,37.96882653436927,23.748847514082765,Entire home/apt,49,3,3,2018-07-10,3,18,364
25932709,Sunny and spacious apartment in great location,186969972,Eirini,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95421377469476,23.725388996260346,Entire home/apt,54,2,2,2018-07-02,2,1,60
25934276,"""lemongrass"" apartment in Athens",189736540,Ιωαννησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95737908134421,23.73213178014902,Entire home/apt,70,2,0,,,9,180
25934330,Magnificent 100m² Penthouse with Lycabettus View,29927830,"Dimitris, Konstantinos & Sevi",,ΝΕΟΣ ΚΟΣΜΟΣ,37.96156255775513,23.731963752861486,Entire home/apt,70,3,0,,,73,336
25935794,Luxurious and modern apartment with Acropolis view,194943762,Christina,,ΚΟΛΩΝΟΣ,37.99763952081425,23.718993219021957,Entire home/apt,50,2,1,2018-07-02,1,1,338
25936053,Venus Boutique Apartment next to Athens museum,193176233,Timos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98879448642245,23.732731651381176,Entire home/apt,90,2,1,2018-07-01,1,3,359
25937452,Penthouse with amazing view,159169284,Elmas,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01629351790072,23.735916708973438,Entire home/apt,30,1,1,2018-07-02,1,1,83
25937982,Adamantia's apartment,194961398,Adamantia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98465227226332,23.74139827947068,Entire home/apt,49,3,0,,,1,361
25939398,Voula's house,187990066,Petros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95649601083051,23.726875550869625,Entire home/apt,50,7,0,,,1,358
25939968,"""olive tree"" studio of 40 sq. m.",189736540,Ιωαννησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.959048507176995,23.732984096992205,Entire home/apt,60,2,0,,,9,180
25940164,"""jasmine suite"" for sensational hospitality",189736540,Ιωαννησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95936053653095,23.733491650992686,Entire home/apt,70,1,0,,,9,180
25940453,Wioletta2,194913059,Wioletta,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99109929010326,23.725187037046133,Private room,26,1,1,2018-06-20,1,2,84
25940641,"""thyme scent"" suite ideal for relaxation",189736540,Ιωαννησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95739651204923,23.731947935131366,Entire home/apt,70,2,0,,,9,180
25940705,Penthouse in Exarcheia,194982165,Aggelos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987652055608244,23.73712951812904,Entire home/apt,50,4,0,,,1,2
25940892,4.Acropolis Museum Apartment.,64516709,Marios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96722177652536,23.7297362688257,Entire home/apt,67,1,1,2018-07-13,1,10,348
25941119,Lakonias Art Studio,63787521,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.989844729174884,23.765673070874186,Entire home/apt,70,2,1,2018-07-11,1,1,75
25941499,5. Acropolis Museum Apartment.,64516709,Marios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96540283869023,23.729246487804275,Entire home/apt,70,1,3,2018-07-09,3,10,349
25941657,3. Acropolis Museum Apartment,64516709,Marios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.966440145741714,23.729993103673777,Entire home/apt,65,1,2,2018-07-15,2,10,348
25941675,2. Acropolis Museum Apartment,64516709,Marios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966831722646724,23.728064492679263,Entire home/apt,65,1,0,,,10,350
25941713,"Cosy, newly renovated apartment near the center",194989916,Viola,,ΓΚΥΖΗ,37.993076715792064,23.747706873057382,Entire home/apt,46,1,7,2018-07-15,7,3,140
25943110,"""Daphne apartment"" of 40 sq. M.",189736540,Ιωαννησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958804062541184,23.733237441232458,Entire home/apt,60,2,1,2018-07-06,1,9,180
25943388,"""leaf tea"" apartment",189736540,Ιωαννησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958744809740274,23.732176406190824,Entire home/apt,60,2,0,,,9,177
25943538,""" eucalyptus view"" apartment",189736540,Ιωαννησ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95922686794474,23.73247577946517,Entire home/apt,60,2,1,2018-07-08,1,9,180
25944336,Unique stone house in Athens historical center,195006960,Dimitris,,ΑΚΡΟΠΟΛΗ,37.97250338998281,23.71609366697932,Entire home/apt,35,2,2,2018-07-02,2,1,69
25945144,Vila,160618657,Kiria Vaso,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01591618056697,23.740499469858545,Entire home/apt,80,3,0,,,1,82
25945289,Syntagma Single Happy Room,195015532,Happy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9748889595582,23.731955301676507,Private room,25,2,0,,,1,147
25945370,La jonction intellectuelle/Angolo Intellettuale.,194764728,Iona,,ΓΟΥΔΙ,37.97959088167468,23.762542691405105,Entire home/apt,23,1,1,2018-06-28,1,1,84
25945868,"Newly Renovated central Athens Flat, next to Metro",1653525,Nikos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95951607198192,23.727649299969706,Entire home/apt,37,2,5,2018-07-11,5,15,289
25946641,"Comfy apartment in Psychiko,Athens!",156664867,Georgia,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99959644824145,23.77414483044327,Entire home/apt,35,1,0,,,2,329
25951759,Athens love home near Acropolis and centre,190456440,Vicki,,ΚΥΨΕΛΗ,38.00061325750647,23.742171990739617,Entire home/apt,44,1,0,,,10,358
25952925,"A Great Location next Kolonaki, Free Trans, Wifi +",107604871,Sofia_Properties 2,,ΙΛΙΣΙΑ,37.97462220699934,23.747123287490275,Entire home/apt,50,7,0,,,8,347
25954047,"Mia's cozy flat in Ermou, 3 min from ""Monastiraki""",54024405,Aris And Dimitra,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97615200523805,23.726106618127503,Entire home/apt,60,1,5,2018-07-12,5,3,346
25956415,Bright Super Central Athens Home * 1min to Metro,16125456,Fotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95738197023449,23.72537999774371,Entire home/apt,49,1,6,2018-07-06,6,1,155
25957372,"Athens, Ilia Zervou 97, spacious",195118346,Dionissis,,ΑΝΩ ΠΑΤΗΣΙΑ,38.021401304213704,23.733272182280107,Entire home/apt,89,1,0,,,1,180
25960392,Penthouse  Acropolis,167885172,Στεφανια,,ΠΑΓΚΡΑΤΙ,37.96997399760167,23.744307844651814,Entire home/apt,70,7,0,,,3,363
25960826,Micro-City-Apartment with large balcony,195136654,Doris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98632253834692,23.735053074598657,Entire home/apt,25,2,2,2018-06-24,2,1,35
25963821,Athens Magic Island Apartments #3,7186279,Nick,,ΚΥΨΕΛΗ,38.00105992080407,23.74339212880726,Entire home/apt,45,1,0,,,34,365
25964345,Athens Magic Island Apartments #1,7186279,Nick,,ΝΕΑ ΚΥΨΕΛΗ,37.99924896504837,23.74274951439586,Entire home/apt,45,1,0,,,34,349
25964597,spacious bachelor apartment,187086545,Vasiliki,,ΡΙΖΟΥΠΟΛΗ,38.0261639396632,23.745299391422154,Entire home/apt,15,5,0,,,1,180
25965853,Apartment at the historical center of Athens – A6,190731071,Elissavet,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979217792281915,23.726460302980595,Entire home/apt,95,2,0,,,2,172
25965886,Athens Magic Island Apartments #2,7186279,Nick,,ΚΥΨΕΛΗ,37.99987366824407,23.742453453573287,Entire home/apt,45,1,1,2018-06-17,1,34,365
25966001,Veikou Akropolis beautiful homes No1.,77619970,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96307168442451,23.722914700129003,Entire home/apt,99,1,1,2018-06-24,1,3,88
25966843,48m² Aristocratic Apartment at Drosopoulou street,29927830,"Dimitris, Konstantinos & Sevi",,ΚΥΨΕΛΗ,38.00253614659037,23.73459831799381,Entire home/apt,35,2,0,,,73,364
25968284,Apartment in the heart of Athens,195185545,Panduru,,ΑΝΩ ΚΥΨΕΛΗ,38.00629904665794,23.737393789172614,Entire home/apt,43,1,0,,,1,299
25969804,Beautiful apartment in the center of Athens -Megaro Mousikis,166943970,George,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98448516100197,23.757174974056852,Entire home/apt,80,2,0,,,46,365
25970029,Free place,34198177,Abdullah,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.996307882830195,23.728195568726075,Private room,10,7,0,,,1,107
25970217,A walk to Acropolis from a Modern apt. in Koukaki,54532878,Marianna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963457179928746,23.72335514606169,Entire home/apt,55,2,0,,,1,32
25970795,Breathtaking view | Athenian rooftop apartment,11872633,George,,ΑΚΡΟΠΟΛΗ,37.968014387076444,23.729273601607265,Entire home/apt,40,1,2,2018-07-09,2,1,154
25972986,Veikou Akropolis Beautiful Homes No 2,77619970,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96346052798342,23.721462015939693,Entire home/apt,60,1,0,,,3,90
25973445,Flat near in Parthenon and metro,167499812,Ariadni,,ΝΕΟΣ ΚΟΣΜΟΣ,37.963442188421915,23.728435904697797,Entire home/apt,37,1,0,,,1,338
25973482,Apartment with Acropolis view,195226042,Natalia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97885384269523,23.731487057243303,Entire home/apt,60,1,3,2018-07-13,3,1,260
25973842,The *Good Vibes* home,132057113,Michel-Malama,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99430233554674,23.767542209072243,Entire home/apt,40,2,0,,,5,133
25973985,"TONI'S FRIEND Penthouse,Amazing Acropolis view",58850911,Μαρία,,ΚΕΡΑΜΕΙΚΟΣ,37.98302524289202,23.716300297135916,Entire home/apt,34,1,0,,,1,128
25975140,Cozy retro style penthouse in the heart of Athens,83692638,Matilda,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990934939658025,23.726129332739085,Entire home/apt,45,1,4,2018-07-06,4,1,302
25976778,Spacious two bedroom apartment in the center,155617522,Amelie,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99460254837624,23.73025049475492,Entire home/apt,35,2,0,,,3,357
25978746,Cute little place,78675766,Theodora,,ΙΛΙΣΙΑ,37.97317098102118,23.751107025106897,Entire home/apt,30,2,1,2018-07-08,1,1,10
25983094,10 bed mixed room.,126309038,Amir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97994554709743,23.72394135617599,Entire home/apt,20,1,0,,,7,90
25983450,Veikou Akropolis Beautiful Homes No 3.,77619970,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96306856053064,23.721235458089215,Entire home/apt,55,1,0,,,3,364
25984569,Surprise yourself with the perfect summer retreat,4777984,Romanos,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02454291232043,23.73303751410964,Entire home/apt,54,3,0,,,20,179
25985325,Single room in flat next to Acropolis at Koukaki.,194684833,Kostantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96532640303021,23.72504771195729,Private room,20,1,0,,,2,365
25986026,Διόροφη μεζονέτα,161237910,Μιχαήλ,,ΓΟΥΒΑ,37.95312326551557,23.744056190560386,Entire home/apt,80,7,0,,,2,46
25986719,HISTORIC Centre Hip Exposed Stone Wall House,4598400,Photis,,ΘΗΣΕΙΟ,37.97438999779444,23.717213583098026,Entire home/apt,95,2,4,2018-07-13,4,2,60
25989828,Eternal Luxury Suites - Andromeda,122791666,Crucial,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978888890310344,23.726714014810444,Entire home/apt,100,2,0,,,28,361
25989917,student's apartment near Hilton,195350767,Αντώνης,,ΙΛΙΣΙΑ,37.97281363900568,23.753358864839687,Entire home/apt,32,1,0,,,1,172
25990178,Τζώρτζ Αθήνα - Χώρος γραφείου,22974019,Thrasos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98793301000769,23.732298235300682,Entire home/apt,35,2,0,,,1,318
25990659,Cozy Studio 1min from Metro station!,174877759,StayIn,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.994266120656526,23.730307721602408,Entire home/apt,22,3,0,,,14,25
25990777,Eternal Luxury Suites - Pluto,122791666,Crucial,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977769223757285,23.728307210740283,Entire home/apt,110,2,0,,,28,352
25991132,Eternal Luxury Suites - Nefeli,122791666,Crucial,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97912186366951,23.728283245500748,Entire home/apt,85,2,0,,,28,361
25992616,"Athens Balcony view to the Acropolis, next metro",194627760,Bill And Helen,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96274408999469,23.72783132360789,Entire home/apt,35,2,3,2018-07-10,3,3,323
25993174,Stylish 1920s apartment on Exarheia Square,11532345,Iason,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985510101791206,23.732741951699808,Entire home/apt,50,2,1,2018-07-11,1,2,361
25995238,Athens - Plaka Apartment,195386257,Panagiotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97294040282094,23.73183264832352,Entire home/apt,85,1,0,,,1,90
25995770,Eoleon white and aegean blue apartment,149346682,King,,ΠΕΤΡΑΛΩΝΑ,37.9688240893449,23.709397221833893,Entire home/apt,50,2,1,2018-06-25,1,21,164
25996042,Private Bedroom near Sintagma,195393014,Katerina,,ΠΑΓΚΡΑΤΙ,37.97064864005312,23.751288852753657,Private room,15,1,1,2018-07-01,1,2,86
25996044,Spacious Apartment  near Syntagma,195393014,Katerina,,ΙΛΙΣΙΑ,37.97193353619268,23.751782821863262,Entire home/apt,30,1,3,2018-07-08,3,2,102
25996127,3 bedroom apartment in Central Athens,195391312,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98390627813786,23.73392942708211,Entire home/apt,55,2,0,,,1,88
25996575,Spacious flat with Lycabettus hill view,148356397,Anna,,ΙΛΙΣΙΑ,37.9742000826733,23.751226013338925,Entire home/apt,55,2,3,2018-07-01,3,2,358
25999004,Swankey Loft Apartment,195413117,Tom,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96620874318295,23.727031933156695,Entire home/apt,40,2,1,2018-07-09,1,1,125
25999728,Classic Athenian flat modernised and comfort,24436274,Athanasios,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99193873539328,23.755686416403616,Entire home/apt,50,2,0,,,1,73
26000136,Alquiler de apartamento en el corazon de Atenas,195421135,Mitzi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.983498961065976,23.727003533768624,Entire home/apt,30,1,3,2018-07-14,3,1,173
26000817,Athens View,195424480,Eleni,,ΠΕΔΙΟ ΑΡΕΩΣ,37.993664075213246,23.74357806192528,Entire home/apt,50,3,3,2018-07-07,3,1,52
26001943,Διόροφη μεζονέτα,161237910,Μιχαήλ,,ΓΟΥΒΑ,37.95519634633555,23.74376215638188,Entire home/apt,100,7,0,,,2,90
26002178,Excellent Location Walk to Acropolis,75595928,Katerina,,ΘΗΣΕΙΟ,37.9746602592689,23.715161037319035,Entire home/apt,65,2,3,2018-07-14,3,9,333
26002748,Cosy Apartment in the Center of Athens,168115982,Pavlos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.957696774414394,23.736466619184952,Entire home/apt,40,2,0,,,1,178
26007148,Lovely and warm flat in the heart of Athens,75623757,Xanthippi,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9892544269485,23.756841462112888,Entire home/apt,30,2,1,2018-07-15,1,1,47
26007300,UrbanStudio-AcropolisAmazingView@Metro-Monastiraki,90390850,Evan,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976547856749505,23.723522953329304,Entire home/apt,65,1,2,2018-07-08,2,18,314
26013330,"Lovely Studio in Kolonaki, Free Trans, Locat, WiFi",131306640,Sofia Property,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977719995487,23.736497389722164,Entire home/apt,24,10,0,,,1,233
26015760,Koukaki near the Acropolis | Stylish 2 bedroom,195540457,Vangelis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96221976716839,23.71944804805984,Entire home/apt,39,1,3,2018-07-13,3,1,231
26015846,"2 apartments with quiet garden, 10' from Acropolis",195540972,Mina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96155302264769,23.721881318168087,Entire home/apt,200,2,0,,,1,110
